date_id,year,month,quarter,day_of_week_name,day_type
745,1995,12,4,Thursday,Weekday
746,1995,12,4,Tuesday,Weekday
747,1995,12,4,Wednesday,Weekday
748,1996,1,1,Friday,Weekday
749,1996,1,1,Friday,Weekend
750,1996,1,1,Monday,Weekend
751,1996,1,1,Monday,Weekday
752,1996,1,1,Saturday,Weekend
753,1996,1,1,Sunday,Weekend
754,1996,1,1,Thursday,Weekday
755,1996,1,1,Tuesday,Weekday
756,1996,1,1,Wednesday,Weekday
757,1996,2,1,Friday,Weekday
758,1996,2,1,Friday,Weekend
759,1996,2,1,Monday,Weekday
760,1996,2,1,Saturday,Weekend
761,1996,2,1,Sunday,Weekend
762,1996,2,1,Thursday,Weekday
763,1996,2,1,Tuesday,Weekday
764,1996,2,1,Wednesday,Weekday
765,1996,3,1,Friday,Weekday
766,1996,3,1,Friday,Weekend
767,1996,3,1,Monday,Weekend
768,1996,3,1,Monday,Weekday
769,1996,3,1,Saturday,Weekend
770,1996,3,1,Sunday,Weekend
771,1996,3,1,Thursday,Weekday
772,1996,3,1,Tuesday,Weekday
773,1996,3,1,Wednesday,Weekday
774,1996,4,2,Friday,Weekday
775,1996,4,2,Friday,Weekend
776,1996,4,2,Monday,Weekend
777,1996,4,2,Monday,Weekday
778,1996,4,2,Saturday,Weekend
779,1996,4,2,Sunday,Weekend
780,1996,4,2,Thursday,Weekday
781,1996,4,2,Tuesday,Weekday
782,1996,4,2,Wednesday,Weekday
783,1996,5,2,Friday,Weekday
784,1996,5,2,Friday,Weekend
785,1996,5,2,Monday,Weekday
786,1996,5,2,Saturday,Weekend
787,1996,5,2,Sunday,Weekend
788,1996,5,2,Thursday,Weekday
789,1996,5,2,Tuesday,Weekday
790,1996,5,2,Wednesday,Weekday
791,1996,6,2,Friday,Weekday
792,1996,6,2,Friday,Weekend
793,1996,6,2,Monday,Weekend
794,1996,6,2,Monday,Weekday
795,1996,6,2,Saturday,Weekend
796,1996,6,2,Sunday,Weekend
797,1996,6,2,Thursday,Weekday
798,1996,6,2,Tuesday,Weekday
799,1996,6,2,Wednesday,Weekday
800,1996,7,3,Friday,Weekday
801,1996,7,3,Friday,Weekend
802,1996,7,3,Monday,Weekend
803,1996,7,3,Monday,Weekday
804,1996,7,3,Saturday,Weekend
805,1996,7,3,Sunday,Weekend
806,1996,7,3,Thursday,Weekday
807,1996,7,3,Tuesday,Weekday
808,1996,7,3,Wednesday,Weekday
809,1996,8,3,Friday,Weekday
810,1996,8,3,Friday,Weekend
811,1996,8,3,Monday,Weekend
812,1996,8,3,Monday,Weekday
813,1996,8,3,Saturday,Weekend
814,1996,8,3,Sunday,Weekend
815,1996,8,3,Thursday,Weekday
816,1996,8,3,Tuesday,Weekday
817,1996,8,3,Wednesday,Weekday
818,1996,9,3,Friday,Weekday
819,1996,9,3,Friday,Weekend
820,1996,9,3,Monday,Weekend
821,1996,9,3,Monday,Weekday
822,1996,9,3,Saturday,Weekend
823,1996,9,3,Sunday,Weekend
824,1996,9,3,Thursday,Weekday
825,1996,9,3,Tuesday,Weekday
826,1996,9,3,Wednesday,Weekday
827,1996,10,4,Friday,Weekday
828,1996,10,4,Friday,Weekend
829,1996,10,4,Monday,Weekend
830,1996,10,4,Monday,Weekday
831,1996,10,4,Saturday,Weekend
832,1996,10,4,Sunday,Weekend
833,1996,10,4,Thursday,Weekday
834,1996,10,4,Tuesday,Weekday
835,1996,10,4,Wednesday,Weekday
836,1996,11,4,Friday,Weekday
837,1996,11,4,Friday,Weekend
838,1996,11,4,Monday,Weekday
839,1996,11,4,Saturday,Weekend
840,1996,11,4,Sunday,Weekend
841,1996,11,4,Thursday,Weekday
842,1996,11,4,Tuesday,Weekday
843,1996,11,4,Wednesday,Weekday
844,1996,12,4,Friday,Weekday
845,1996,12,4,Friday,Weekend
846,1996,12,4,Monday,Weekend
847,1996,12,4,Monday,Weekday
848,1996,12,4,Saturday,Weekend
849,1996,12,4,Sunday,Weekend
850,1996,12,4,Thursday,Weekday
851,1996,12,4,Tuesday,Weekday
852,1996,12,4,Wednesday,Weekday
853,1997,1,1,Friday,Weekday
854,1997,1,1,Friday,Weekend
855,1997,1,1,Monday,Weekend
856,1997,1,1,Monday,Weekday
857,1997,1,1,Saturday,Weekend
858,1997,1,1,Sunday,Weekend
859,1997,1,1,Thursday,Weekday
860,1997,1,1,Tuesday,Weekday
861,1997,1,1,Wednesday,Weekday
862,1997,2,1,Friday,Weekday
863,1997,2,1,Friday,Weekend
864,1997,2,1,Monday,Weekend
865,1997,2,1,Monday,Weekday
866,1997,2,1,Saturday,Weekend
867,1997,2,1,Sunday,Weekend
868,1997,2,1,Thursday,Weekday
869,1997,2,1,Tuesday,Weekday
870,1997,2,1,Wednesday,Weekday
871,1997,3,1,Friday,Weekday
872,1997,3,1,Friday,Weekend
873,1997,3,1,Monday,Weekend
874,1997,3,1,Monday,Weekday
875,1997,3,1,Saturday,Weekend
876,1997,3,1,Sunday,Weekend
877,1997,3,1,Thursday,Weekday
878,1997,3,1,Tuesday,Weekday
879,1997,3,1,Wednesday,Weekday
880,1997,4,2,Friday,Weekday
881,1997,4,2,Friday,Weekend
882,1997,4,2,Monday,Weekend
883,1997,4,2,Monday,Weekday
884,1997,4,2,Saturday,Weekend
885,1997,4,2,Sunday,Weekend
886,1997,4,2,Thursday,Weekday
887,1997,4,2,Tuesday,Weekday
888,1997,4,2,Wednesday,Weekday
889,1997,5,2,Friday,Weekday
890,1997,5,2,Friday,Weekend
891,1997,5,2,Monday,Weekend
892,1997,5,2,Monday,Weekday
893,1997,5,2,Saturday,Weekend
894,1997,5,2,Sunday,Weekend
895,1997,5,2,Thursday,Weekday
896,1997,5,2,Tuesday,Weekday
897,1997,5,2,Wednesday,Weekday
898,1997,6,2,Friday,Weekday
899,1997,6,2,Friday,Weekend
900,1997,6,2,Monday,Weekday
901,1997,6,2,Saturday,Weekend
902,1997,6,2,Sunday,Weekend
903,1997,6,2,Thursday,Weekday
904,1997,6,2,Tuesday,Weekday
905,1997,6,2,Wednesday,Weekday
906,1997,7,3,Friday,Weekday
907,1997,7,3,Friday,Weekend
908,1997,7,3,Monday,Weekday
909,1997,7,3,Saturday,Weekend
910,1997,7,3,Sunday,Weekend
911,1997,7,3,Thursday,Weekday
912,1997,7,3,Tuesday,Weekday
913,1997,7,3,Wednesday,Weekday
914,1997,8,3,Friday,Weekday
915,1997,8,3,Friday,Weekend
916,1997,8,3,Monday,Weekend
917,1997,8,3,Monday,Weekday
918,1997,8,3,Saturday,Weekend
919,1997,8,3,Sunday,Weekend
920,1997,8,3,Thursday,Weekday
921,1997,8,3,Tuesday,Weekday
922,1997,8,3,Wednesday,Weekday
923,1997,9,3,Friday,Weekday
924,1997,9,3,Friday,Weekend
925,1997,9,3,Monday,Weekend
926,1997,9,3,Monday,Weekday
927,1997,9,3,Saturday,Weekend
928,1997,9,3,Sunday,Weekend
929,1997,9,3,Thursday,Weekday
930,1997,9,3,Tuesday,Weekday
931,1997,9,3,Wednesday,Weekday
932,1997,10,4,Friday,Weekday
933,1997,10,4,Friday,Weekend
934,1997,10,4,Monday,Weekend
935,1997,10,4,Monday,Weekday
936,1997,10,4,Saturday,Weekend
937,1997,10,4,Sunday,Weekend
938,1997,10,4,Thursday,Weekday
939,1997,10,4,Tuesday,Weekday
940,1997,10,4,Wednesday,Weekday
941,1997,11,4,Friday,Weekday
942,1997,11,4,Friday,Weekend
943,1997,11,4,Monday,Weekend
944,1997,11,4,Monday,Weekday
945,1997,11,4,Saturday,Weekend
946,1997,11,4,Sunday,Weekend
947,1997,11,4,Thursday,Weekday
948,1997,11,4,Tuesday,Weekday
949,1997,11,4,Wednesday,Weekday
950,1997,12,4,Friday,Weekday
951,1997,12,4,Friday,Weekend
952,1997,12,4,Monday,Weekend
953,1997,12,4,Monday,Weekday
954,1997,12,4,Saturday,Weekend
955,1997,12,4,Sunday,Weekend
956,1997,12,4,Thursday,Weekday
957,1997,12,4,Tuesday,Weekday
958,1997,12,4,Wednesday,Weekday
959,1998,1,1,Friday,Weekday
960,1998,1,1,Friday,Weekend
961,1998,1,1,Monday,Weekend
962,1998,1,1,Monday,Weekday
963,1998,1,1,Saturday,Weekend
964,1998,1,1,Sunday,Weekend
965,1998,1,1,Thursday,Weekday
966,1998,1,1,Tuesday,Weekday
967,1998,1,1,Wednesday,Weekday
968,1998,2,1,Friday,Weekday
969,1998,2,1,Friday,Weekend
970,1998,2,1,Monday,Weekend
971,1998,2,1,Monday,Weekday
972,1998,2,1,Saturday,Weekend
973,1998,2,1,Sunday,Weekend
974,1998,2,1,Thursday,Weekday
975,1998,2,1,Tuesday,Weekday
976,1998,2,1,Wednesday,Weekday
977,1998,3,1,Friday,Weekday
978,1998,3,1,Friday,Weekend
979,1998,3,1,Monday,Weekend
980,1998,3,1,Monday,Weekday
981,1998,3,1,Saturday,Weekend
982,1998,3,1,Sunday,Weekend
983,1998,3,1,Thursday,Weekday
984,1998,3,1,Tuesday,Weekday
985,1998,3,1,Wednesday,Weekday
986,1998,4,2,Friday,Weekday
987,1998,4,2,Friday,Weekend
988,1998,4,2,Monday,Weekend
989,1998,4,2,Monday,Weekday
990,1998,4,2,Saturday,Weekend
991,1998,4,2,Sunday,Weekend
992,1998,4,2,Thursday,Weekday
993,1998,4,2,Tuesday,Weekday
994,1998,4,2,Wednesday,Weekday
995,1998,5,2,Friday,Weekday
996,1998,5,2,Friday,Weekend
997,1998,5,2,Monday,Weekend
998,1998,5,2,Monday,Weekday
999,1998,5,2,Saturday,Weekend
1000,1998,5,2,Sunday,Weekend
1001,1998,5,2,Thursday,Weekday
1002,1998,5,2,Tuesday,Weekday
1003,1998,5,2,Wednesday,Weekday
1004,1998,6,2,Friday,Weekday
1005,1998,6,2,Friday,Weekend
1006,1998,6,2,Monday,Weekend
1007,1998,6,2,Monday,Weekday
1008,1998,6,2,Saturday,Weekend
1009,1998,6,2,Sunday,Weekend
1010,1998,6,2,Thursday,Weekday
1011,1998,6,2,Tuesday,Weekday
1012,1998,6,2,Wednesday,Weekday
1013,1998,7,3,Friday,Weekday
1014,1998,7,3,Friday,Weekend
1015,1998,7,3,Monday,Weekend
1016,1998,7,3,Monday,Weekday
1017,1998,7,3,Saturday,Weekend
1018,1998,7,3,Sunday,Weekend
1019,1998,7,3,Thursday,Weekday
1020,1998,7,3,Tuesday,Weekday
1021,1998,7,3,Wednesday,Weekday
1022,1998,8,3,Friday,Weekday
1023,1998,8,3,Friday,Weekend
1024,1998,8,3,Monday,Weekend
1025,1998,8,3,Monday,Weekday
1026,1998,8,3,Saturday,Weekend
1027,1998,8,3,Sunday,Weekend
1028,1998,8,3,Thursday,Weekday
1029,1998,8,3,Tuesday,Weekday
1030,1998,8,3,Wednesday,Weekday
1031,1998,9,3,Friday,Weekday
1032,1998,9,3,Friday,Weekend
1033,1998,9,3,Monday,Weekend
1034,1998,9,3,Monday,Weekday
1035,1998,9,3,Saturday,Weekend
1036,1998,9,3,Sunday,Weekend
1037,1998,9,3,Thursday,Weekday
1038,1998,9,3,Tuesday,Weekday
1039,1998,9,3,Wednesday,Weekday
1040,1998,10,4,Friday,Weekday
1041,1998,10,4,Friday,Weekend
1042,1998,10,4,Monday,Weekend
1043,1998,10,4,Monday,Weekday
1044,1998,10,4,Saturday,Weekend
1045,1998,10,4,Sunday,Weekend
1046,1998,10,4,Thursday,Weekday
1047,1998,10,4,Tuesday,Weekday
1048,1998,10,4,Wednesday,Weekday
1049,1998,11,4,Friday,Weekday
1050,1998,11,4,Friday,Weekend
1051,1998,11,4,Monday,Weekend
1052,1998,11,4,Monday,Weekday
1053,1998,11,4,Saturday,Weekend
1054,1998,11,4,Sunday,Weekend
1055,1998,11,4,Thursday,Weekday
1056,1998,11,4,Tuesday,Weekday
1057,1998,11,4,Wednesday,Weekday
1058,1998,12,4,Friday,Weekday
1059,1998,12,4,Friday,Weekend
1060,1998,12,4,Monday,Weekend
1061,1998,12,4,Monday,Weekday
1062,1998,12,4,Saturday,Weekend
1063,1998,12,4,Sunday,Weekend
1064,1998,12,4,Thursday,Weekday
1065,1998,12,4,Tuesday,Weekday
1066,1998,12,4,Wednesday,Weekday
1067,1999,1,1,Friday,Weekday
1068,1999,1,1,Friday,Weekend
1069,1999,1,1,Monday,Weekend
1070,1999,1,1,Monday,Weekday
1071,1999,1,1,Saturday,Weekend
1072,1999,1,1,Sunday,Weekend
1073,1999,1,1,Thursday,Weekday
1074,1999,1,1,Tuesday,Weekday
1075,1999,1,1,Wednesday,Weekday
1076,1999,2,1,Friday,Weekday
1077,1999,2,1,Friday,Weekend
1078,1999,2,1,Monday,Weekend
1079,1999,2,1,Monday,Weekday
1080,1999,2,1,Saturday,Weekend
1081,1999,2,1,Sunday,Weekend
1082,1999,2,1,Thursday,Weekday
1083,1999,2,1,Tuesday,Weekday
1084,1999,2,1,Wednesday,Weekday
1085,1999,3,1,Friday,Weekday
1086,1999,3,1,Friday,Weekend
1087,1999,3,1,Monday,Weekend
1088,1999,3,1,Monday,Weekday
1089,1999,3,1,Saturday,Weekend
1090,1999,3,1,Sunday,Weekend
1091,1999,3,1,Thursday,Weekday
1092,1999,3,1,Tuesday,Weekday
1093,1999,3,1,Wednesday,Weekday
1094,1999,4,2,Friday,Weekday
1095,1999,4,2,Friday,Weekend
1096,1999,4,2,Monday,Weekend
1097,1999,4,2,Monday,Weekday
1098,1999,4,2,Saturday,Weekend
1099,1999,4,2,Sunday,Weekend
1100,1999,4,2,Thursday,Weekday
1101,1999,4,2,Tuesday,Weekday
1102,1999,4,2,Wednesday,Weekday
1103,1999,5,2,Friday,Weekday
1104,1999,5,2,Friday,Weekend
1105,1999,5,2,Monday,Weekend
1106,1999,5,2,Monday,Weekday
1107,1999,5,2,Saturday,Weekend
1108,1999,5,2,Sunday,Weekend
1109,1999,5,2,Thursday,Weekday
1110,1999,5,2,Tuesday,Weekday
1111,1999,5,2,Wednesday,Weekday
1112,1999,6,2,Friday,Weekday
1113,1999,6,2,Friday,Weekend
1114,1999,6,2,Monday,Weekend
1115,1999,6,2,Monday,Weekday
1116,1999,6,2,Saturday,Weekend
1117,1999,6,2,Sunday,Weekend
1118,1999,6,2,Thursday,Weekday
1119,1999,6,2,Tuesday,Weekday
1120,1999,6,2,Wednesday,Weekday
1121,1999,7,3,Friday,Weekday
1122,1999,7,3,Friday,Weekend
1123,1999,7,3,Monday,Weekend
1124,1999,7,3,Monday,Weekday
1125,1999,7,3,Saturday,Weekend
1126,1999,7,3,Sunday,Weekend
1127,1999,7,3,Thursday,Weekday
1128,1999,7,3,Tuesday,Weekday
1129,1999,7,3,Wednesday,Weekday
1130,1999,8,3,Friday,Weekday
1131,1999,8,3,Friday,Weekend
1132,1999,8,3,Monday,Weekday
1133,1999,8,3,Saturday,Weekend
1134,1999,8,3,Sunday,Weekend
1135,1999,8,3,Thursday,Weekday
1136,1999,8,3,Tuesday,Weekday
1137,1999,8,3,Wednesday,Weekday
1138,1999,9,3,Friday,Weekday
1139,1999,9,3,Friday,Weekend
1140,1999,9,3,Monday,Weekend
1141,1999,9,3,Monday,Weekday
1142,1999,9,3,Saturday,Weekend
1143,1999,9,3,Sunday,Weekend
1144,1999,9,3,Thursday,Weekday
1145,1999,9,3,Tuesday,Weekday
1146,1999,9,3,Wednesday,Weekday
1147,1999,10,4,Friday,Weekday
1148,1999,10,4,Friday,Weekend
1149,1999,10,4,Monday,Weekend
1150,1999,10,4,Monday,Weekday
1151,1999,10,4,Saturday,Weekend
1152,1999,10,4,Sunday,Weekend
1153,1999,10,4,Thursday,Weekday
1154,1999,10,4,Tuesday,Weekday
1155,1999,10,4,Wednesday,Weekday
1156,1999,11,4,Friday,Weekday
1157,1999,11,4,Friday,Weekend
1158,1999,11,4,Monday,Weekend
1159,1999,11,4,Monday,Weekday
1160,1999,11,4,Saturday,Weekend
1161,1999,11,4,Sunday,Weekend
1162,1999,11,4,Thursday,Weekday
1163,1999,11,4,Tuesday,Weekday
1164,1999,11,4,Wednesday,Weekday
1165,1999,12,4,Friday,Weekday
1166,1999,12,4,Friday,Weekend
1167,1999,12,4,Monday,Weekend
1168,1999,12,4,Monday,Weekday
1169,1999,12,4,Saturday,Weekend
1170,1999,12,4,Sunday,Weekend
1171,1999,12,4,Thursday,Weekday
1172,1999,12,4,Tuesday,Weekday
1173,1999,12,4,Wednesday,Weekday
1174,2000,1,1,Friday,Weekday
1175,2000,1,1,Friday,Weekend
1176,2000,1,1,Monday,Weekend
1177,2000,1,1,Monday,Weekday
1178,2000,1,1,Saturday,Weekend
1179,2000,1,1,Sunday,Weekend
1180,2000,1,1,Thursday,Weekday
1181,2000,1,1,Tuesday,Weekday
1182,2000,1,1,Wednesday,Weekday
1183,2000,2,1,Friday,Weekday
1184,2000,2,1,Friday,Weekend
1185,2000,2,1,Monday,Weekend
1186,2000,2,1,Monday,Weekday
1187,2000,2,1,Saturday,Weekend
1188,2000,2,1,Sunday,Weekend
1189,2000,2,1,Thursday,Weekday
1190,2000,2,1,Tuesday,Weekday
1191,2000,2,1,Wednesday,Weekday
1192,2000,3,1,Friday,Weekday
1193,2000,3,1,Friday,Weekend
1194,2000,3,1,Monday,Weekend
1195,2000,3,1,Monday,Weekday
1196,2000,3,1,Saturday,Weekend
1197,2000,3,1,Sunday,Weekend
1198,2000,3,1,Thursday,Weekday
1199,2000,3,1,Tuesday,Weekday
1200,2000,3,1,Wednesday,Weekday
1201,2000,4,2,Friday,Weekday
1202,2000,4,2,Friday,Weekend
1203,2000,4,2,Monday,Weekend
1204,2000,4,2,Monday,Weekday
1205,2000,4,2,Saturday,Weekend
1206,2000,4,2,Sunday,Weekend
1207,2000,4,2,Thursday,Weekday
1208,2000,4,2,Tuesday,Weekday
1209,2000,4,2,Wednesday,Weekday
1210,2000,5,2,Friday,Weekday
1211,2000,5,2,Friday,Weekend
1212,2000,5,2,Monday,Weekend
1213,2000,5,2,Monday,Weekday
1214,2000,5,2,Saturday,Weekend
1215,2000,5,2,Sunday,Weekend
1216,2000,5,2,Thursday,Weekday
1217,2000,5,2,Tuesday,Weekday
1218,2000,5,2,Wednesday,Weekday
1219,2000,6,2,Friday,Weekday
1220,2000,6,2,Friday,Weekend
1221,2000,6,2,Monday,Weekend
1222,2000,6,2,Monday,Weekday
1223,2000,6,2,Saturday,Weekend
1224,2000,6,2,Sunday,Weekend
1225,2000,6,2,Thursday,Weekday
1226,2000,6,2,Tuesday,Weekday
1227,2000,6,2,Wednesday,Weekday
1228,2000,7,3,Friday,Weekday
1229,2000,7,3,Friday,Weekend
1230,2000,7,3,Monday,Weekend
1231,2000,7,3,Monday,Weekday
1232,2000,7,3,Saturday,Weekend
1233,2000,7,3,Sunday,Weekend
1234,2000,7,3,Thursday,Weekday
1235,2000,7,3,Tuesday,Weekday
1236,2000,7,3,Wednesday,Weekday
1237,2000,8,3,Friday,Weekday
1238,2000,8,3,Friday,Weekend
1239,2000,8,3,Monday,Weekend
1240,2000,8,3,Monday,Weekday
1241,2000,8,3,Saturday,Weekend
1242,2000,8,3,Sunday,Weekend
1243,2000,8,3,Thursday,Weekday
1244,2000,8,3,Tuesday,Weekday
1245,2000,8,3,Wednesday,Weekday
1246,2000,9,3,Friday,Weekday
1247,2000,9,3,Friday,Weekend
1248,2000,9,3,Monday,Weekday
1249,2000,9,3,Saturday,Weekend
1250,2000,9,3,Sunday,Weekend
1251,2000,9,3,Thursday,Weekday
1252,2000,9,3,Tuesday,Weekday
1253,2000,9,3,Wednesday,Weekday
1254,2000,10,4,Friday,Weekday
1255,2000,10,4,Friday,Weekend
1256,2000,10,4,Monday,Weekend
1257,2000,10,4,Monday,Weekday
1258,2000,10,4,Saturday,Weekend
1259,2000,10,4,Sunday,Weekend
1260,2000,10,4,Thursday,Weekday
1261,2000,10,4,Tuesday,Weekday
1262,2000,10,4,Wednesday,Weekday
1263,2000,11,4,Friday,Weekday
1264,2000,11,4,Friday,Weekend
1265,2000,11,4,Monday,Weekend
1266,2000,11,4,Monday,Weekday
1267,2000,11,4,Saturday,Weekend
1268,2000,11,4,Sunday,Weekend
1269,2000,11,4,Thursday,Weekday
1270,2000,11,4,Tuesday,Weekday
1271,2000,11,4,Wednesday,Weekday
1272,2000,12,4,Friday,Weekday
1273,2000,12,4,Friday,Weekend
1274,2000,12,4,Monday,Weekend
1275,2000,12,4,Monday,Weekday
1276,2000,12,4,Saturday,Weekend
1277,2000,12,4,Sunday,Weekend
1278,2000,12,4,Thursday,Weekday
1279,2000,12,4,Tuesday,Weekday
1280,2000,12,4,Wednesday,Weekday
1281,2001,1,1,Friday,Weekday
1282,2001,1,1,Friday,Weekend
1283,2001,1,1,Monday,Weekend
1284,2001,1,1,Monday,Weekday
1285,2001,1,1,Saturday,Weekend
1286,2001,1,1,Sunday,Weekend
1287,2001,1,1,Thursday,Weekday
1288,2001,1,1,Tuesday,Weekday
1289,2001,1,1,Wednesday,Weekday
1290,2001,2,1,Friday,Weekday
1291,2001,2,1,Friday,Weekend
1292,2001,2,1,Monday,Weekend
1293,2001,2,1,Monday,Weekday
1294,2001,2,1,Saturday,Weekend
1295,2001,2,1,Sunday,Weekend
1296,2001,2,1,Thursday,Weekday
1297,2001,2,1,Tuesday,Weekday
1298,2001,2,1,Wednesday,Weekday
1299,2001,3,1,Friday,Weekday
1300,2001,3,1,Friday,Weekend
1301,2001,3,1,Monday,Weekday
1302,2001,3,1,Saturday,Weekend
1303,2001,3,1,Sunday,Weekend
1304,2001,3,1,Thursday,Weekday
1305,2001,3,1,Tuesday,Weekday
1306,2001,3,1,Wednesday,Weekday
1307,2001,4,2,Friday,Weekday
1308,2001,4,2,Friday,Weekend
1309,2001,4,2,Monday,Weekend
1310,2001,4,2,Monday,Weekday
1311,2001,4,2,Saturday,Weekend
1312,2001,4,2,Sunday,Weekend
1313,2001,4,2,Thursday,Weekday
1314,2001,4,2,Tuesday,Weekday
1315,2001,4,2,Wednesday,Weekday
1316,2001,5,2,Friday,Weekday
1317,2001,5,2,Friday,Weekend
1318,2001,5,2,Monday,Weekday
1319,2001,5,2,Saturday,Weekend
1320,2001,5,2,Sunday,Weekend
1321,2001,5,2,Thursday,Weekday
1322,2001,5,2,Tuesday,Weekday
1323,2001,5,2,Wednesday,Weekday
1324,2001,6,2,Friday,Weekday
1325,2001,6,2,Friday,Weekend
1326,2001,6,2,Monday,Weekend
1327,2001,6,2,Monday,Weekday
1328,2001,6,2,Saturday,Weekend
1329,2001,6,2,Sunday,Weekend
1330,2001,6,2,Thursday,Weekday
1331,2001,6,2,Tuesday,Weekday
1332,2001,6,2,Wednesday,Weekday
1333,2001,7,3,Friday,Weekday
1334,2001,7,3,Friday,Weekend
1335,2001,7,3,Monday,Weekend
1336,2001,7,3,Monday,Weekday
1337,2001,7,3,Saturday,Weekend
1338,2001,7,3,Sunday,Weekend
1339,2001,7,3,Thursday,Weekday
1340,2001,7,3,Tuesday,Weekday
1341,2001,7,3,Wednesday,Weekday
1342,2001,8,3,Friday,Weekday
1343,2001,8,3,Friday,Weekend
1344,2001,8,3,Monday,Weekend
1345,2001,8,3,Monday,Weekday
1346,2001,8,3,Saturday,Weekend
1347,2001,8,3,Sunday,Weekend
1348,2001,8,3,Thursday,Weekday
1349,2001,8,3,Tuesday,Weekday
1350,2001,8,3,Wednesday,Weekday
1351,2001,9,3,Friday,Weekday
1352,2001,9,3,Friday,Weekend
1353,2001,9,3,Monday,Weekday
1354,2001,9,3,Saturday,Weekend
1355,2001,9,3,Sunday,Weekend
1356,2001,9,3,Thursday,Weekday
1357,2001,9,3,Tuesday,Weekday
1358,2001,9,3,Wednesday,Weekday
1359,2001,10,4,Friday,Weekday
1360,2001,10,4,Friday,Weekend
1361,2001,10,4,Monday,Weekend
1362,2001,10,4,Monday,Weekday
1363,2001,10,4,Saturday,Weekend
1364,2001,10,4,Sunday,Weekend
1365,2001,10,4,Thursday,Weekday
1366,2001,10,4,Tuesday,Weekday
1367,2001,10,4,Wednesday,Weekday
1368,2001,11,4,Friday,Weekday
1369,2001,11,4,Friday,Weekend
1370,2001,11,4,Monday,Weekend
1371,2001,11,4,Monday,Weekday
1372,2001,11,4,Saturday,Weekend
1373,2001,11,4,Sunday,Weekend
1374,2001,11,4,Thursday,Weekday
1375,2001,11,4,Tuesday,Weekday
1376,2001,11,4,Wednesday,Weekday
1377,2001,12,4,Friday,Weekday
1378,2001,12,4,Friday,Weekend
1379,2001,12,4,Monday,Weekend
1380,2001,12,4,Monday,Weekday
1381,2001,12,4,Saturday,Weekend
1382,2001,12,4,Sunday,Weekend
1383,2001,12,4,Thursday,Weekday
1384,2001,12,4,Tuesday,Weekday
1385,2001,12,4,Wednesday,Weekday
1386,2002,1,1,Friday,Weekday
1387,2002,1,1,Friday,Weekend
1388,2002,1,1,Monday,Weekday
1389,2002,1,1,Saturday,Weekend
1390,2002,1,1,Sunday,Weekend
1391,2002,1,1,Thursday,Weekday
1392,2002,1,1,Tuesday,Weekday
1393,2002,1,1,Wednesday,Weekday
1394,2002,2,1,Friday,Weekday
1395,2002,2,1,Friday,Weekend
1396,2002,2,1,Monday,Weekend
1397,2002,2,1,Monday,Weekday
1398,2002,2,1,Saturday,Weekend
1399,2002,2,1,Sunday,Weekend
1400,2002,2,1,Thursday,Weekday
1401,2002,2,1,Tuesday,Weekday
1402,2002,2,1,Wednesday,Weekday
1403,2002,3,1,Friday,Weekday
1404,2002,3,1,Friday,Weekend
1405,2002,3,1,Monday,Weekend
1406,2002,3,1,Monday,Weekday
1407,2002,3,1,Saturday,Weekend
1408,2002,3,1,Sunday,Weekend
1409,2002,3,1,Thursday,Weekday
1410,2002,3,1,Tuesday,Weekday
1411,2002,3,1,Wednesday,Weekday
1412,2002,4,2,Friday,Weekday
1413,2002,4,2,Friday,Weekend
1414,2002,4,2,Monday,Weekend
1415,2002,4,2,Monday,Weekday
1416,2002,4,2,Saturday,Weekend
1417,2002,4,2,Sunday,Weekend
1418,2002,4,2,Thursday,Weekday
1419,2002,4,2,Tuesday,Weekday
1420,2002,4,2,Wednesday,Weekday
1421,2002,5,2,Friday,Weekday
1422,2002,5,2,Friday,Weekend
1423,2002,5,2,Monday,Weekday
1424,2002,5,2,Saturday,Weekend
1425,2002,5,2,Sunday,Weekend
1426,2002,5,2,Thursday,Weekday
1427,2002,5,2,Tuesday,Weekday
1428,2002,5,2,Wednesday,Weekday
1429,2002,6,2,Friday,Weekday
1430,2002,6,2,Friday,Weekend
1431,2002,6,2,Monday,Weekend
1432,2002,6,2,Monday,Weekday
1433,2002,6,2,Saturday,Weekend
1434,2002,6,2,Sunday,Weekend
1435,2002,6,2,Thursday,Weekday
1436,2002,6,2,Tuesday,Weekday
1437,2002,6,2,Wednesday,Weekday
1438,2002,7,3,Friday,Weekday
1439,2002,7,3,Friday,Weekend
1440,2002,7,3,Monday,Weekend
1441,2002,7,3,Monday,Weekday
1442,2002,7,3,Saturday,Weekend
1443,2002,7,3,Sunday,Weekend
1444,2002,7,3,Thursday,Weekday
1445,2002,7,3,Tuesday,Weekday
1446,2002,7,3,Wednesday,Weekday
1447,2002,8,3,Friday,Weekday
1448,2002,8,3,Friday,Weekend
1449,2002,8,3,Monday,Weekend
1450,2002,8,3,Monday,Weekday
1451,2002,8,3,Saturday,Weekend
1452,2002,8,3,Sunday,Weekend
1453,2002,8,3,Thursday,Weekday
1454,2002,8,3,Tuesday,Weekday
1455,2002,8,3,Wednesday,Weekday
1456,2002,9,3,Friday,Weekday
1457,2002,9,3,Friday,Weekend
1458,2002,9,3,Monday,Weekend
1459,2002,9,3,Monday,Weekday
1460,2002,9,3,Saturday,Weekend
1461,2002,9,3,Sunday,Weekend
1462,2002,9,3,Thursday,Weekday
1463,2002,9,3,Tuesday,Weekday
