date_id,year,month,quarter,day_of_week_name,day_type,christmas_period,easter_period
2369,2009,1,1,Saturday,Weekend,True,False
2370,2009,1,1,Sunday,Weekend,False,False
2371,2009,1,1,Thursday,Weekday,False,False
2372,2009,1,1,Thursday,Weekday,True,False
2373,2009,1,1,Tuesday,Weekday,False,False
2374,2009,1,1,Wednesday,Weekday,False,False
2375,2009,2,1,Friday,Weekday,False,False
2376,2009,2,1,Friday,Weekend,False,False
2377,2009,2,1,Monday,Weekend,False,False
2378,2009,2,1,Monday,Weekday,False,False
2379,2009,2,1,Saturday,Weekend,False,False
2380,2009,2,1,Sunday,Weekend,False,False
2381,2009,2,1,Thursday,Weekday,False,False
2382,2009,2,1,Tuesday,Weekday,False,False
2383,2009,2,1,Wednesday,Weekday,False,False
2384,2009,3,1,Friday,Weekday,False,False
2385,2009,3,1,Friday,Weekend,False,False
2386,2009,3,1,Monday,Weekday,False,False
2387,2009,3,1,Saturday,Weekend,False,False
2388,2009,3,1,Sunday,Weekend,False,False
2389,2009,3,1,Thursday,Weekday,False,False
2390,2009,3,1,Tuesday,Weekday,False,False
2391,2009,3,1,Wednesday,Weekday,False,False
2392,2009,4,2,Friday,Weekday,False,False
2393,2009,4,2,Friday,Weekday,False,True
2394,2009,4,2,Friday,Weekend,False,False
2395,2009,4,2,Friday,Weekend,False,True
2396,2009,4,2,Monday,Weekend,False,False
2397,2009,4,2,Monday,Weekend,False,True
2398,2009,4,2,Monday,Weekday,False,False
2399,2009,4,2,Monday,Weekday,False,True
2400,2009,4,2,Saturday,Weekend,False,False
2401,2009,4,2,Saturday,Weekend,False,True
2402,2009,4,2,Sunday,Weekend,False,False
2403,2009,4,2,Sunday,Weekend,False,True
2404,2009,4,2,Thursday,Weekday,False,True
2405,2009,4,2,Thursday,Weekday,False,False
2406,2009,4,2,Tuesday,Weekday,False,False
2407,2009,4,2,Wednesday,Weekday,False,False
2408,2009,5,2,Friday,Weekday,False,False
2409,2009,5,2,Friday,Weekend,False,False
2410,2009,5,2,Monday,Weekend,False,False
2411,2009,5,2,Monday,Weekday,False,False
2412,2009,5,2,Saturday,Weekend,False,False
2413,2009,5,2,Sunday,Weekend,False,False
2414,2009,5,2,Thursday,Weekday,False,False
2415,2009,5,2,Tuesday,Weekday,False,False
2416,2009,5,2,Wednesday,Weekday,False,False
2417,2009,6,2,Friday,Weekday,False,False
2418,2009,6,2,Friday,Weekend,False,False
2419,2009,6,2,Monday,Weekend,False,False
2420,2009,6,2,Monday,Weekday,False,False
2421,2009,6,2,Saturday,Weekend,False,False
2422,2009,6,2,Sunday,Weekend,False,False
2423,2009,6,2,Thursday,Weekday,False,False
2424,2009,6,2,Tuesday,Weekday,False,False
2425,2009,6,2,Wednesday,Weekday,False,False
2426,2009,7,3,Friday,Weekday,False,False
2427,2009,7,3,Friday,Weekend,False,False
2428,2009,7,3,Monday,Weekend,False,False
2429,2009,7,3,Monday,Weekday,False,False
2430,2009,7,3,Saturday,Weekend,False,False
2431,2009,7,3,Sunday,Weekend,False,False
2432,2009,7,3,Thursday,Weekday,False,False
2433,2009,7,3,Tuesday,Weekday,False,False
2434,2009,7,3,Wednesday,Weekday,False,False
2435,2009,8,3,Friday,Weekday,False,False
2436,2009,8,3,Friday,Weekend,False,False
2437,2009,8,3,Monday,Weekend,False,False
2438,2009,8,3,Monday,Weekday,False,False
2439,2009,8,3,Saturday,Weekend,False,False
2440,2009,8,3,Sunday,Weekend,False,False
2441,2009,8,3,Thursday,Weekday,False,False
2442,2009,8,3,Tuesday,Weekday,False,False
2443,2009,8,3,Wednesday,Weekday,False,False
2444,2009,9,3,Friday,Weekday,False,False
2445,2009,9,3,Friday,Weekend,False,False
2446,2009,9,3,Monday,Weekend,False,False
2447,2009,9,3,Monday,Weekday,False,False
2448,2009,9,3,Saturday,Weekend,False,False
2449,2009,9,3,Sunday,Weekend,False,False
2450,2009,9,3,Thursday,Weekday,False,False
2451,2009,9,3,Tuesday,Weekday,False,False
2452,2009,9,3,Wednesday,Weekday,False,False
2453,2009,10,4,Friday,Weekday,False,False
2454,2009,10,4,Friday,Weekend,False,False
2455,2009,10,4,Monday,Weekend,False,False
2456,2009,10,4,Monday,Weekday,False,False
2457,2009,10,4,Saturday,Weekend,False,False
2458,2009,10,4,Sunday,Weekend,False,False
2459,2009,10,4,Thursday,Weekday,False,False
2460,2009,10,4,Tuesday,Weekday,False,False
2461,2009,10,4,Wednesday,Weekday,False,False
2462,2009,11,4,Friday,Weekday,False,False
2463,2009,11,4,Friday,Weekend,False,False
2464,2009,11,4,Monday,Weekend,False,False
2465,2009,11,4,Monday,Weekday,False,False
2466,2009,11,4,Saturday,Weekend,False,False
2467,2009,11,4,Sunday,Weekend,False,False
2468,2009,11,4,Thursday,Weekday,False,False
2469,2009,11,4,Tuesday,Weekday,False,False
2470,2009,11,4,Wednesday,Weekday,False,False
2471,2009,12,4,Friday,Weekday,False,False
2472,2009,12,4,Friday,Weekday,True,False
2473,2009,12,4,Friday,Weekend,False,False
2474,2009,12,4,Friday,Weekend,True,False
2475,2009,12,4,Monday,Weekday,False,False
2476,2009,12,4,Monday,Weekday,True,False
2477,2009,12,4,Saturday,Weekend,False,False
2478,2009,12,4,Saturday,Weekend,True,False
2479,2009,12,4,Sunday,Weekend,False,False
2480,2009,12,4,Sunday,Weekend,True,False
2481,2009,12,4,Thursday,Weekday,True,False
2482,2009,12,4,Thursday,Weekday,False,False
2483,2009,12,4,Tuesday,Weekday,False,False
2484,2009,12,4,Tuesday,Weekday,True,False
2485,2009,12,4,Wednesday,Weekday,False,False
2486,2009,12,4,Wednesday,Weekday,True,False
2487,2010,1,1,Friday,Weekday,False,False
2488,2010,1,1,Friday,Weekday,True,False
2489,2010,1,1,Friday,Weekend,False,False
2490,2010,1,1,Monday,Weekday,False,False
2491,2010,1,1,Saturday,Weekend,True,False
2492,2010,1,1,Saturday,Weekend,False,False
2493,2010,1,1,Sunday,Weekend,False,False
2494,2010,1,1,Sunday,Weekend,True,False
2495,2010,1,1,Thursday,Weekday,False,False
2496,2010,1,1,Tuesday,Weekday,False,False
2497,2010,1,1,Wednesday,Weekday,False,False
2498,2010,2,1,Friday,Weekday,False,False
2499,2010,2,1,Friday,Weekend,False,False
2500,2010,2,1,Monday,Weekend,False,False
2501,2010,2,1,Monday,Weekday,False,False
2502,2010,2,1,Saturday,Weekend,False,False
2503,2010,2,1,Sunday,Weekend,False,False
2504,2010,2,1,Thursday,Weekday,False,False
2505,2010,2,1,Tuesday,Weekday,False,False
2506,2010,2,1,Wednesday,Weekday,False,False
2507,2010,3,1,Friday,Weekday,False,False
2508,2010,3,1,Friday,Weekend,False,False
2509,2010,3,1,Monday,Weekend,False,False
2510,2010,3,1,Monday,Weekday,False,False
2511,2010,3,1,Saturday,Weekend,False,False
2512,2010,3,1,Sunday,Weekend,False,False
2513,2010,3,1,Thursday,Weekday,False,False
2514,2010,3,1,Tuesday,Weekday,False,False
2515,2010,3,1,Wednesday,Weekday,False,False
2516,2010,4,2,Friday,Weekday,False,False
2517,2010,4,2,Friday,Weekday,False,True
2518,2010,4,2,Friday,Weekend,False,False
2519,2010,4,2,Monday,Weekend,False,True
2520,2010,4,2,Monday,Weekend,False,False
2521,2010,4,2,Monday,Weekday,False,False
2522,2010,4,2,Monday,Weekday,False,True
2523,2010,4,2,Saturday,Weekend,False,False
2524,2010,4,2,Saturday,Weekend,False,True
2525,2010,4,2,Sunday,Weekend,False,False
2526,2010,4,2,Sunday,Weekend,False,True
2527,2010,4,2,Thursday,Weekday,False,False
2528,2010,4,2,Thursday,Weekday,False,True
2529,2010,4,2,Tuesday,Weekday,False,False
2530,2010,4,2,Wednesday,Weekday,False,False
2531,2010,5,2,Friday,Weekday,False,False
2532,2010,5,2,Friday,Weekend,False,False
2533,2010,5,2,Monday,Weekend,False,False
2534,2010,5,2,Monday,Weekday,False,False
2535,2010,5,2,Saturday,Weekend,False,False
2536,2010,5,2,Sunday,Weekend,False,False
2537,2010,5,2,Thursday,Weekday,False,False
2538,2010,5,2,Tuesday,Weekday,False,False
2539,2010,5,2,Wednesday,Weekday,False,False
2540,2010,6,2,Friday,Weekday,False,False
2541,2010,6,2,Friday,Weekend,False,False
2542,2010,6,2,Monday,Weekday,False,False
2543,2010,6,2,Saturday,Weekend,False,False
2544,2010,6,2,Sunday,Weekend,False,False
2545,2010,6,2,Thursday,Weekday,False,False
2546,2010,6,2,Tuesday,Weekday,False,False
2547,2010,6,2,Wednesday,Weekday,False,False
2548,2010,7,3,Friday,Weekday,False,False
2549,2010,7,3,Friday,Weekend,False,False
2550,2010,7,3,Monday,Weekend,False,False
2551,2010,7,3,Monday,Weekday,False,False
2552,2010,7,3,Saturday,Weekend,False,False
2553,2010,7,3,Sunday,Weekend,False,False
2554,2010,7,3,Thursday,Weekday,False,False
2555,2010,7,3,Tuesday,Weekday,False,False
2556,2010,7,3,Wednesday,Weekday,False,False
2557,2010,8,3,Friday,Weekday,False,False
2558,2010,8,3,Friday,Weekend,False,False
2559,2010,8,3,Monday,Weekend,False,False
2560,2010,8,3,Monday,Weekday,False,False
2561,2010,8,3,Saturday,Weekend,False,False
2562,2010,8,3,Sunday,Weekend,False,False
2563,2010,8,3,Thursday,Weekday,False,False
2564,2010,8,3,Tuesday,Weekday,False,False
2565,2010,8,3,Wednesday,Weekday,False,False
2566,2010,9,3,Friday,Weekday,False,False
2567,2010,9,3,Friday,Weekend,False,False
2568,2010,9,3,Monday,Weekend,False,False
2569,2010,9,3,Monday,Weekday,False,False
2570,2010,9,3,Saturday,Weekend,False,False
2571,2010,9,3,Sunday,Weekend,False,False
2572,2010,9,3,Thursday,Weekday,False,False
2573,2010,9,3,Tuesday,Weekday,False,False
2574,2010,9,3,Wednesday,Weekday,False,False
2575,2010,10,4,Friday,Weekday,False,False
2576,2010,10,4,Friday,Weekend,False,False
2577,2010,10,4,Monday,Weekend,False,False
2578,2010,10,4,Monday,Weekday,False,False
2579,2010,10,4,Saturday,Weekend,False,False
2580,2010,10,4,Sunday,Weekend,False,False
2581,2010,10,4,Thursday,Weekday,False,False
2582,2010,10,4,Tuesday,Weekday,False,False
2583,2010,10,4,Wednesday,Weekday,False,False
2584,2010,11,4,Friday,Weekday,False,False
2585,2010,11,4,Friday,Weekend,False,False
2586,2010,11,4,Monday,Weekend,False,False
2587,2010,11,4,Monday,Weekday,False,False
2588,2010,11,4,Saturday,Weekend,False,False
2589,2010,11,4,Sunday,Weekend,False,False
2590,2010,11,4,Thursday,Weekday,False,False
2591,2010,11,4,Tuesday,Weekday,False,False
2592,2010,11,4,Wednesday,Weekday,False,False
2593,2010,12,4,Friday,Weekday,True,False
2594,2010,12,4,Friday,Weekday,False,False
2595,2010,12,4,Friday,Weekend,False,False
2596,2010,12,4,Monday,Weekend,False,False
2597,2010,12,4,Monday,Weekday,False,False
2598,2010,12,4,Monday,Weekday,True,False
2599,2010,12,4,Saturday,Weekend,True,False
2600,2010,12,4,Saturday,Weekend,False,False
2601,2010,12,4,Sunday,Weekend,False,False
2602,2010,12,4,Sunday,Weekend,True,False
2603,2010,12,4,Thursday,Weekday,False,False
2604,2010,12,4,Thursday,Weekday,True,False
2605,2010,12,4,Tuesday,Weekday,False,False
2606,2010,12,4,Tuesday,Weekday,True,False
2607,2010,12,4,Wednesday,Weekday,False,False
2608,2011,1,1,Friday,Weekday,False,False
2609,2011,1,1,Friday,Weekend,False,False
2610,2011,1,1,Monday,Weekday,False,False
2611,2011,1,1,Monday,Weekday,True,False
2612,2011,1,1,Saturday,Weekend,True,False
2613,2011,1,1,Saturday,Weekend,False,False
2614,2011,1,1,Sunday,Weekend,False,False
2615,2011,1,1,Sunday,Weekend,True,False
2616,2011,1,1,Thursday,Weekday,False,False
2617,2011,1,1,Tuesday,Weekday,False,False
2618,2011,1,1,Wednesday,Weekday,False,False
2619,2011,2,1,Friday,Weekday,False,False
2620,2011,2,1,Friday,Weekend,False,False
2621,2011,2,1,Monday,Weekend,False,False
2622,2011,2,1,Monday,Weekday,False,False
2623,2011,2,1,Saturday,Weekend,False,False
2624,2011,2,1,Sunday,Weekend,False,False
2625,2011,2,1,Thursday,Weekday,False,False
2626,2011,2,1,Tuesday,Weekday,False,False
2627,2011,2,1,Wednesday,Weekday,False,False
2628,2011,3,1,Friday,Weekday,False,False
2629,2011,3,1,Friday,Weekend,False,False
2630,2011,3,1,Monday,Weekend,False,False
2631,2011,3,1,Monday,Weekday,False,False
2632,2011,3,1,Saturday,Weekend,False,False
2633,2011,3,1,Sunday,Weekend,False,False
2634,2011,3,1,Thursday,Weekday,False,False
2635,2011,3,1,Tuesday,Weekday,False,False
2636,2011,3,1,Wednesday,Weekday,False,False
2637,2011,4,2,Friday,Weekday,False,False
2638,2011,4,2,Friday,Weekend,False,False
2639,2011,4,2,Friday,Weekend,False,True
2640,2011,4,2,Monday,Weekday,False,False
2641,2011,4,2,Monday,Weekday,False,True
2642,2011,4,2,Saturday,Weekend,False,False
2643,2011,4,2,Saturday,Weekend,False,True
2644,2011,4,2,Sunday,Weekend,False,True
2645,2011,4,2,Sunday,Weekend,False,False
2646,2011,4,2,Thursday,Weekday,False,False
2647,2011,4,2,Thursday,Weekday,False,True
2648,2011,4,2,Tuesday,Weekday,False,False
2649,2011,4,2,Wednesday,Weekday,False,False
2650,2011,5,2,Friday,Weekday,False,False
2651,2011,5,2,Friday,Weekend,False,False
2652,2011,5,2,Monday,Weekend,False,False
2653,2011,5,2,Monday,Weekday,False,False
2654,2011,5,2,Saturday,Weekend,False,False
2655,2011,5,2,Sunday,Weekend,False,False
2656,2011,5,2,Thursday,Weekday,False,False
2657,2011,5,2,Tuesday,Weekday,False,False
2658,2011,5,2,Wednesday,Weekday,False,False
2659,2011,6,2,Friday,Weekday,False,False
2660,2011,6,2,Friday,Weekend,False,False
2661,2011,6,2,Monday,Weekend,False,False
2662,2011,6,2,Monday,Weekday,False,False
2663,2011,6,2,Saturday,Weekend,False,False
2664,2011,6,2,Sunday,Weekend,False,False
2665,2011,6,2,Thursday,Weekday,False,False
2666,2011,6,2,Tuesday,Weekday,False,False
2667,2011,6,2,Wednesday,Weekday,False,False
2668,2011,7,3,Friday,Weekday,False,False
2669,2011,7,3,Friday,Weekend,False,False
2670,2011,7,3,Monday,Weekday,False,False
2671,2011,7,3,Saturday,Weekend,False,False
2672,2011,7,3,Sunday,Weekend,False,False
2673,2011,7,3,Thursday,Weekday,False,False
2674,2011,7,3,Tuesday,Weekday,False,False
2675,2011,7,3,Wednesday,Weekday,False,False
2676,2011,8,3,Friday,Weekday,False,False
2677,2011,8,3,Friday,Weekend,False,False
2678,2011,8,3,Monday,Weekday,False,False
2679,2011,8,3,Saturday,Weekend,False,False
2680,2011,8,3,Sunday,Weekend,False,False
2681,2011,8,3,Thursday,Weekday,False,False
2682,2011,8,3,Tuesday,Weekday,False,False
2683,2011,8,3,Wednesday,Weekday,False,False
2684,2011,9,3,Friday,Weekday,False,False
2685,2011,9,3,Friday,Weekend,False,False
2686,2011,9,3,Monday,Weekend,False,False
2687,2011,9,3,Monday,Weekday,False,False
2688,2011,9,3,Saturday,Weekend,False,False
2689,2011,9,3,Sunday,Weekend,False,False
2690,2011,9,3,Thursday,Weekday,False,False
2691,2011,9,3,Tuesday,Weekday,False,False
2692,2011,9,3,Wednesday,Weekday,False,False
2693,2011,10,4,Friday,Weekday,False,False
2694,2011,10,4,Friday,Weekend,False,False
2695,2011,10,4,Monday,Weekend,False,False
2696,2011,10,4,Monday,Weekday,False,False
2697,2011,10,4,Saturday,Weekend,False,False
2698,2011,10,4,Sunday,Weekend,False,False
2699,2011,10,4,Thursday,Weekday,False,False
2700,2011,10,4,Tuesday,Weekday,False,False
2701,2011,10,4,Wednesday,Weekday,False,False
2702,2011,11,4,Friday,Weekday,False,False
2703,2011,11,4,Friday,Weekend,False,False
2704,2011,11,4,Monday,Weekend,False,False
2705,2011,11,4,Monday,Weekday,False,False
2706,2011,11,4,Saturday,Weekend,False,False
2707,2011,11,4,Sunday,Weekend,False,False
2708,2011,11,4,Thursday,Weekday,False,False
2709,2011,11,4,Tuesday,Weekday,False,False
2710,2011,11,4,Wednesday,Weekday,False,False
2711,2011,12,4,Friday,Weekday,True,False
2712,2011,12,4,Friday,Weekday,False,False
2713,2011,12,4,Friday,Weekend,True,False
2714,2011,12,4,Friday,Weekend,False,False
2715,2011,12,4,Monday,Weekday,False,False
2716,2011,12,4,Monday,Weekday,True,False
2717,2011,12,4,Saturday,Weekend,False,False
2718,2011,12,4,Saturday,Weekend,True,False
2719,2011,12,4,Sunday,Weekend,False,False
2720,2011,12,4,Sunday,Weekend,True,False
2721,2011,12,4,Thursday,Weekday,True,False
2722,2011,12,4,Thursday,Weekday,False,False
2723,2011,12,4,Tuesday,Weekday,False,False
2724,2011,12,4,Tuesday,Weekday,True,False
2725,2011,12,4,Wednesday,Weekday,True,False
2726,2011,12,4,Wednesday,Weekday,False,False
2727,2012,1,1,Friday,Weekday,False,False
2728,2012,1,1,Friday,Weekend,False,False
2729,2012,1,1,Monday,Weekend,False,False
2730,2012,1,1,Monday,Weekday,False,False
2731,2012,1,1,Monday,Weekday,True,False
2732,2012,1,1,Saturday,Weekend,False,False
2733,2012,1,1,Sunday,Weekend,False,False
2734,2012,1,1,Sunday,Weekend,True,False
2735,2012,1,1,Thursday,Weekday,False,False
2736,2012,1,1,Tuesday,Weekday,True,False
2737,2012,1,1,Tuesday,Weekday,False,False
2738,2012,1,1,Wednesday,Weekday,False,False
2739,2012,2,1,Friday,Weekday,False,False
2740,2012,2,1,Friday,Weekend,False,False
2741,2012,2,1,Monday,Weekend,False,False
2742,2012,2,1,Monday,Weekday,False,False
2743,2012,2,1,Saturday,Weekend,False,False
2744,2012,2,1,Sunday,Weekend,False,False
2745,2012,2,1,Thursday,Weekday,False,False
2746,2012,2,1,Tuesday,Weekday,False,False
2747,2012,2,1,Wednesday,Weekday,False,False
2748,2012,3,1,Friday,Weekday,False,False
2749,2012,3,1,Friday,Weekend,False,False
2750,2012,3,1,Monday,Weekday,False,False
2751,2012,3,1,Saturday,Weekend,False,False
2752,2012,3,1,Sunday,Weekend,False,False
2753,2012,3,1,Thursday,Weekday,False,False
2754,2012,3,1,Tuesday,Weekday,False,False
2755,2012,3,1,Wednesday,Weekday,False,False
2756,2012,4,2,Friday,Weekday,False,False
2757,2012,4,2,Friday,Weekday,False,True
2758,2012,4,2,Friday,Weekend,False,False
2759,2012,4,2,Monday,Weekend,False,False
2760,2012,4,2,Monday,Weekday,False,False
2761,2012,4,2,Saturday,Weekend,False,True
2762,2012,4,2,Saturday,Weekend,False,False
2763,2012,4,2,Sunday,Weekend,False,True
2764,2012,4,2,Sunday,Weekend,False,False
2765,2012,4,2,Thursday,Weekday,False,False
2766,2012,4,2,Thursday,Weekday,False,True
2767,2012,4,2,Tuesday,Weekday,False,False
2768,2012,4,2,Wednesday,Weekday,False,False
2769,2012,5,2,Friday,Weekday,False,False
2770,2012,5,2,Friday,Weekend,False,False
2771,2012,5,2,Monday,Weekday,False,False
2772,2012,5,2,Saturday,Weekend,False,False
2773,2012,5,2,Sunday,Weekend,False,False
2774,2012,5,2,Thursday,Weekday,False,False
2775,2012,5,2,Tuesday,Weekday,False,False
2776,2012,5,2,Wednesday,Weekday,False,False
2777,2012,6,2,Friday,Weekday,False,False
2778,2012,6,2,Friday,Weekend,False,False
2779,2012,6,2,Monday,Weekend,False,False
2780,2012,6,2,Monday,Weekday,False,False
2781,2012,6,2,Saturday,Weekend,False,False
2782,2012,6,2,Sunday,Weekend,False,False
2783,2012,6,2,Thursday,Weekday,False,False
2784,2012,6,2,Tuesday,Weekday,False,False
2785,2012,6,2,Wednesday,Weekday,False,False
2786,2012,7,3,Friday,Weekday,False,False
2787,2012,7,3,Friday,Weekend,False,False
2788,2012,7,3,Monday,Weekend,False,False
2789,2012,7,3,Monday,Weekday,False,False
2790,2012,7,3,Saturday,Weekend,False,False
2791,2012,7,3,Sunday,Weekend,False,False
2792,2012,7,3,Thursday,Weekday,False,False
2793,2012,7,3,Tuesday,Weekday,False,False
2794,2012,7,3,Wednesday,Weekday,False,False
2795,2012,8,3,Friday,Weekday,False,False
2796,2012,8,3,Friday,Weekend,False,False
2797,2012,8,3,Monday,Weekend,False,False
2798,2012,8,3,Monday,Weekday,False,False
2799,2012,8,3,Saturday,Weekend,False,False
2800,2012,8,3,Sunday,Weekend,False,False
2801,2012,8,3,Thursday,Weekday,False,False
2802,2012,8,3,Tuesday,Weekday,False,False
2803,2012,8,3,Wednesday,Weekday,False,False
2804,2012,9,3,Friday,Weekday,False,False
2805,2012,9,3,Friday,Weekend,False,False
2806,2012,9,3,Monday,Weekend,False,False
2807,2012,9,3,Monday,Weekday,False,False
2808,2012,9,3,Saturday,Weekend,False,False
2809,2012,9,3,Sunday,Weekend,False,False
2810,2012,9,3,Thursday,Weekday,False,False
2811,2012,9,3,Tuesday,Weekday,False,False
2812,2012,9,3,Wednesday,Weekday,False,False
2813,2012,10,4,Friday,Weekday,False,False
2814,2012,10,4,Friday,Weekend,False,False
2815,2012,10,4,Monday,Weekend,False,False
2816,2012,10,4,Monday,Weekday,False,False
2817,2012,10,4,Saturday,Weekend,False,False
2818,2012,10,4,Sunday,Weekend,False,False
2819,2012,10,4,Thursday,Weekday,False,False
2820,2012,10,4,Tuesday,Weekday,False,False
2821,2012,10,4,Wednesday,Weekday,False,False
2822,2012,11,4,Friday,Weekday,False,False
2823,2012,11,4,Friday,Weekend,False,False
2824,2012,11,4,Monday,Weekend,False,False
2825,2012,11,4,Monday,Weekday,False,False
2826,2012,11,4,Saturday,Weekend,False,False
2827,2012,11,4,Sunday,Weekend,False,False
2828,2012,11,4,Thursday,Weekday,False,False
2829,2012,11,4,Tuesday,Weekday,False,False
2830,2012,11,4,Wednesday,Weekday,False,False
2831,2012,12,4,Friday,Weekday,False,False
2832,2012,12,4,Friday,Weekday,True,False
2833,2012,12,4,Friday,Weekend,True,False
2834,2012,12,4,Friday,Weekend,False,False
2835,2012,12,4,Monday,Weekend,True,False
2836,2012,12,4,Monday,Weekday,True,False
2837,2012,12,4,Monday,Weekday,False,False
2838,2012,12,4,Saturday,Weekend,False,False
2839,2012,12,4,Saturday,Weekend,True,False
2840,2012,12,4,Sunday,Weekend,False,False
2841,2012,12,4,Sunday,Weekend,True,False
2842,2012,12,4,Thursday,Weekday,False,False
2843,2012,12,4,Thursday,Weekday,True,False
2844,2012,12,4,Tuesday,Weekday,False,False
2845,2012,12,4,Tuesday,Weekday,True,False
2846,2012,12,4,Wednesday,Weekday,False,False
2847,2012,12,4,Wednesday,Weekday,True,False
2848,2013,1,1,Friday,Weekday,False,False
2849,2013,1,1,Friday,Weekend,False,False
2850,2013,1,1,Monday,Weekend,False,False
2851,2013,1,1,Monday,Weekday,False,False
2852,2013,1,1,Saturday,Weekend,False,False
2853,2013,1,1,Sunday,Weekend,False,False
2854,2013,1,1,Thursday,Weekday,False,False
2855,2013,1,1,Thursday,Weekday,True,False
2856,2013,1,1,Tuesday,Weekday,True,False
2857,2013,1,1,Tuesday,Weekday,False,False
2858,2013,1,1,Wednesday,Weekday,True,False
2859,2013,1,1,Wednesday,Weekday,False,False
2860,2013,2,1,Friday,Weekday,False,False
2861,2013,2,1,Friday,Weekend,False,False
2862,2013,2,1,Monday,Weekend,False,False
2863,2013,2,1,Monday,Weekday,False,False
2864,2013,2,1,Saturday,Weekend,False,False
2865,2013,2,1,Sunday,Weekend,False,False
2866,2013,2,1,Thursday,Weekday,False,False
2867,2013,2,1,Tuesday,Weekday,False,False
2868,2013,2,1,Wednesday,Weekday,False,False
2869,2013,3,1,Friday,Weekday,False,True
2870,2013,3,1,Friday,Weekday,False,False
2871,2013,3,1,Friday,Weekend,False,True
2872,2013,3,1,Friday,Weekend,False,False
2873,2013,3,1,Monday,Weekday,False,False
2874,2013,3,1,Saturday,Weekend,False,False
2875,2013,3,1,Saturday,Weekend,False,True
2876,2013,3,1,Sunday,Weekend,False,False
2877,2013,3,1,Sunday,Weekend,False,True
2878,2013,3,1,Thursday,Weekday,False,False
2879,2013,3,1,Thursday,Weekday,False,True
2880,2013,3,1,Tuesday,Weekday,False,False
2881,2013,3,1,Wednesday,Weekday,False,False
2882,2013,4,2,Friday,Weekday,False,False
2883,2013,4,2,Friday,Weekend,False,False
2884,2013,4,2,Monday,Weekend,False,False
2885,2013,4,2,Monday,Weekday,False,False
2886,2013,4,2,Monday,Weekday,False,True
2887,2013,4,2,Saturday,Weekend,False,False
2888,2013,4,2,Sunday,Weekend,False,False
2889,2013,4,2,Thursday,Weekday,False,False
2890,2013,4,2,Tuesday,Weekday,False,False
2891,2013,4,2,Wednesday,Weekday,False,False
2892,2013,5,2,Friday,Weekday,False,False
2893,2013,5,2,Friday,Weekend,False,False
2894,2013,5,2,Monday,Weekday,False,False
2895,2013,5,2,Saturday,Weekend,False,False
2896,2013,5,2,Sunday,Weekend,False,False
2897,2013,5,2,Thursday,Weekday,False,False
2898,2013,5,2,Tuesday,Weekday,False,False
2899,2013,5,2,Wednesday,Weekday,False,False
2900,2013,6,2,Friday,Weekday,False,False
2901,2013,6,2,Friday,Weekend,False,False
2902,2013,6,2,Monday,Weekday,False,False
2903,2013,6,2,Saturday,Weekend,False,False
2904,2013,6,2,Sunday,Weekend,False,False
2905,2013,6,2,Thursday,Weekday,False,False
2906,2013,6,2,Tuesday,Weekday,False,False
2907,2013,6,2,Wednesday,Weekday,False,False
2908,2013,7,3,Friday,Weekday,False,False
2909,2013,7,3,Friday,Weekend,False,False
2910,2013,7,3,Monday,Weekday,False,False
2911,2013,7,3,Saturday,Weekend,False,False
2912,2013,7,3,Sunday,Weekend,False,False
2913,2013,7,3,Thursday,Weekday,False,False
2914,2013,7,3,Tuesday,Weekday,False,False
2915,2013,7,3,Wednesday,Weekday,False,False
2916,2013,8,3,Friday,Weekday,False,False
2917,2013,8,3,Friday,Weekend,False,False
2918,2013,8,3,Monday,Weekday,False,False
2919,2013,8,3,Saturday,Weekend,False,False
2920,2013,8,3,Sunday,Weekend,False,False
2921,2013,8,3,Thursday,Weekday,False,False
2922,2013,8,3,Tuesday,Weekday,False,False
2923,2013,8,3,Wednesday,Weekday,False,False
2924,2013,9,3,Friday,Weekday,False,False
2925,2013,9,3,Friday,Weekend,False,False
2926,2013,9,3,Monday,Weekend,False,False
2927,2013,9,3,Monday,Weekday,False,False
2928,2013,9,3,Saturday,Weekend,False,False
2929,2013,9,3,Sunday,Weekend,False,False
2930,2013,9,3,Thursday,Weekday,False,False
2931,2013,9,3,Tuesday,Weekday,False,False
2932,2013,9,3,Wednesday,Weekday,False,False
2933,2013,10,4,Friday,Weekday,False,False
2934,2013,10,4,Friday,Weekend,False,False
2935,2013,10,4,Monday,Weekend,False,False
2936,2013,10,4,Monday,Weekday,False,False
2937,2013,10,4,Saturday,Weekend,False,False
2938,2013,10,4,Sunday,Weekend,False,False
2939,2013,10,4,Thursday,Weekday,False,False
2940,2013,10,4,Tuesday,Weekday,False,False
2941,2013,10,4,Wednesday,Weekday,False,False
2942,2013,11,4,Friday,Weekday,False,False
2943,2013,11,4,Friday,Weekend,False,False
2944,2013,11,4,Monday,Weekend,False,False
2945,2013,11,4,Monday,Weekday,False,False
2946,2013,11,4,Saturday,Weekend,False,False
2947,2013,11,4,Sunday,Weekend,False,False
2948,2013,11,4,Thursday,Weekday,False,False
2949,2013,11,4,Tuesday,Weekday,False,False
2950,2013,11,4,Wednesday,Weekday,False,False
2951,2013,12,4,Friday,Weekday,False,False
2952,2013,12,4,Friday,Weekday,True,False
2953,2013,12,4,Friday,Weekend,False,False
2954,2013,12,4,Monday,Weekend,False,False
